iter	Passed	Remaining
2860	62276	373070
2861	62298	373049
2862	62319	373024
2863	62341	373005
2864	62362	372980
2865	62384	372959
2866	62406	372936
2867	62429	372924
2868	62452	372905
2869	62474	372888
2870	62496	372864
2871	62517	372839
2872	62538	372813
2873	62560	372795
2874	62581	372766
2875	62602	372741
2876	62625	372724
2877	62648	372710
2878	62670	372693
2879	62692	372671
2880	62714	372648
2881	62736	372628
2882	62756	372600
2883	62778	372579
2884	62800	372557
2885	62822	372537
2886	62844	372519
2887	62866	372495
2888	62888	372474
2889	62909	372450
2890	62931	372429
2891	62953	372407
2892	62975	372386
2893	62995	372355
2894	63017	372334
2895	63039	372315
2896	63060	372290
2897	63081	372264
2898	63103	372244
2899	63127	372232
2900	63148	372205
2901	63169	372180
2902	63190	372157
2903	63212	372137
2904	63232	372105
2905	63254	372083
2906	63275	372058
2907	63297	372036
2908	63320	372018
2909	63341	371996
2910	63363	371974
2911	63384	371951
2912	63408	371939
2913	63430	371922
2914	63452	371901
2915	63473	371874
2916	63495	371850
2917	63516	371827
2918	63539	371810
2919	63559	371780
2920	63581	371758
2921	63603	371736
2922	63627	371728
2923	63647	371700
2924	63670	371684
2925	63690	371651
2926	63712	371629
2927	63733	371606
2928	63753	371574
2929	63774	371544
2930	63796	371523
2931	63818	371504
2932	63840	371483
2933	63862	371466
2934	63885	371448
2935	63907	371430
2936	63928	371406
2937	63950	371382
2938	63971	371356
2939	63993	371336
2940	64016	371319
2941	64039	371309
2942	64062	371291
2943	64084	371274
2944	64105	371247
2945	64128	371230
2946	64149	371206
2947	64171	371184
2948	64191	371152
2949	64213	371130
2950	64235	371112
2951	64257	371089
2952	64279	371068
2953	64300	371042
2954	64321	371017
2955	64341	370989
2956	64363	370965
2957	64384	370937
2958	64405	370913
2959	64426	370890
2960	64449	370870
2961	64471	370852
2962	64493	370834
2963	64515	370811
2964	64536	370788
2965	64557	370760
2966	64577	370728
2967	64599	370707
2968	64621	370688
2969	64643	370665
2970	64665	370643
2971	64687	370625
2972	64708	370596
2973	64729	370574
2974	64751	370552
2975	64770	370517
2976	64792	370495
2977	64814	370474
2978	64834	370444
2979	64854	370413
2980	64875	370386
2981	64897	370363
2982	64918	370338
2983	64941	370320
2984	64962	370296
2985	64984	370278
2986	65007	370262
2987	65028	370235
2988	65048	370203
2989	65068	370174
2990	65090	370152
2991	65112	370131
2992	65135	370116
2993	65157	370097
2994	65179	370076
2995	65200	370050
2996	65222	370031
2997	65243	370003
2998	65265	369982
2999	65287	369962
3000	65309	369943
3001	65330	369917
3002	65352	369894
3003	65373	369871
3004	65394	369843
3005	65416	369823
3006	65436	369793
3007	65458	369772
3008	65479	369745
3009	65501	369723
3010	65523	369701
3011	65544	369680
3012	65564	369645
3013	65586	369625
3014	65607	369602
3015	65627	369569
3016	65648	369543
3017	65669	369515
3018	65690	369488
3019	65710	369460
3020	65732	369439
3021	65755	369420
3022	65775	369392
3023	65796	369366
3024	65818	369342
3025	65839	369316
3026	65860	369295
3027	65882	369275
3028	65905	369256
3029	65926	369233
3030	65949	369214
3031	65968	369181
3032	65990	369159
3033	66012	369136
3034	66032	369108
3035	66053	369082
3036	66077	369070
3037	66099	369050
3038	66120	369027
3039	66143	369008
3040	66164	368983
3041	66185	368960
3042	66207	368941
3043	66229	368917
3044	66250	368893
3045	66271	368867
3046	66294	368849
3047	66314	368819
3048	66335	368796
3049	66356	368769
3050	66378	368747
3051	66400	368727
3052	66422	368705
3053	66443	368683
3054	66464	368657
3055	66486	368636
3056	66509	368617
3057	66531	368597
3058	66552	368575
3059	66573	368547
3060	66595	368528
3061	66616	368502
3062	66636	368472
3063	66658	368450
3064	66679	368425
3065	66700	368399
3066	66721	368372
3067	66742	368346
3068	66763	368318
3069	66785	368299
3070	66806	368271
3071	66828	368252
3072	66849	368226
3073	66870	368203
3074	66891	368176
3075	66913	368153
3076	66935	368132
3077	66957	368112
3078	66978	368090
3079	67001	368075
3080	67023	368051
3081	67044	368028
3082	67066	368007
3083	67087	367982
3084	67109	367959
3085	67131	367940
3086	67154	367922
3087	67175	367900
3088	67195	367866
3089	67217	367849
3090	67240	367829
3091	67260	367802
3092	67282	367780
3093	67304	367758
3094	67325	367733
3095	67346	367709
3096	67368	367687
3097	67389	367661
3098	67411	367641
3099	67433	367623
3100	67457	367609
3101	67478	367584
3102	67500	367565
3103	67521	367541
3104	67544	367522
3105	67566	367502
3106	67587	367477
3107	67609	367455
3108	67630	367430
3109	67650	367403
3110	67671	367374
3111	67693	367353
3112	67714	367327
3113	67735	367304
3114	67756	367279
3115	67777	367252
3116	67798	367225
3117	67820	367206
3118	67843	367188
3119	67865	367167
3120	67886	367144
3121	67908	367125
3122	67931	367106
3123	67952	367083
3124	67974	367060
3125	67995	367034
3126	68016	367013
3127	68038	366990
3128	68060	366972
3129	68081	366946
3130	68103	366923
3131	68125	366902
3132	68147	366883
3133	68169	366861
3134	68192	366847
3135	68214	366825
3136	68237	366811
3137	68259	366792
3138	68283	366780
3139	68305	366761
3140	68326	366736
3141	68347	366711
3142	68370	366693
3143	68390	366663
3144	68414	366652
3145	68435	366627
3146	68456	366602
3147	68478	366582
3148	68499	366557
3149	68522	366543
3150	68545	366523
3151	68566	366499
3152	68588	366477
3153	68610	366458
3154	68632	366440
3155	68653	366411
3156	68674	366388
3157	68696	366367
3158	68719	366352
3159	68741	366329
3160	68762	366306
3161	68783	366280
3162	68805	366261
3163	68827	366238
3164	68848	366213
3165	68871	366196
3166	68892	366174
3167	68913	366148
3168	68936	366129
3169	68956	366100
3170	68977	366075
3171	68999	366054
3172	69021	366033
3173	69044	366018
3174	69066	365999
3175	69088	365977
3176	69108	365945
3177	69129	365922
3178	69151	365900
3179	69173	365880
3180	69194	365855
3181	69215	365828
3182	69235	365799
3183	69258	365780
3184	69280	365761
3185	69303	365746
3186	69325	365725
3187	69346	365702
3188	69368	365678
3189	69389	365655
3190	69410	365630
3191	69433	365613
3192	69454	365589
3193	69477	365570
3194	69499	365551
3195	69519	365522
3196	69541	365502
3197	69563	365482
3198	69584	365456
3199	69605	365428
3200	69627	365406
3201	69648	365385
3202	69669	365357
3203	69690	365329
3204	69711	365303
3205	69732	365279
3206	69753	365254
3207	69775	365235
3208	69795	365203
3209	69819	365190
3210	69839	365163
3211	69862	365146
3212	69883	365120
3213	69903	365092
3214	69926	365074
3215	69948	365056
3216	69969	365030
3217	69990	365001
3218	70011	364979
3219	70034	364961
3220	70056	364941
3221	70078	364921
3222	70100	364902
3223	70122	364879
3224	70142	364851
3225	70164	364831
3226	70187	364813
3227	70209	364794
3228	70230	364766
3229	70250	364739
3230	70273	364722
3231	70293	364693
3232	70315	364670
3233	70336	364643
3234	70357	364617
3235	70377	364590
3236	70399	364567
3237	70421	364546
3238	70443	364527
3239	70466	364512
3240	70488	364492
3241	70510	364472
3242	70532	364452
3243	70555	364436
3244	70578	364420
3245	70601	364403
3246	70623	364384
3247	70645	364363
3248	70668	364347
3249	70690	364330
3250	70714	364315
3251	70735	364291
3252	70756	364264
3253	70777	364240
3254	70799	364221
3255	70821	364199
3256	70842	364173
3257	70863	364148
3258	70883	364119
3259	70904	364092
3260	70925	364066
3261	70947	364045
3262	70968	364022
3263	70989	363995
3264	71011	363974
3265	71032	363950
3266	71053	363925
3267	71074	363897
3268	71095	363872
3269	71118	363856
3270	71138	363825
3271	71159	363800
3272	71181	363778
3273	71203	363759
3274	71225	363737
3275	71246	363713
3276	71267	363688
3277	71289	363666
3278	71310	363641
3279	71331	363618
3280	71353	363596
3281	71373	363566
3282	71395	363545
3283	71417	363522
3284	71439	363504
3285	71461	363484
3286	71484	363470
3287	71507	363452
3288	71528	363426
3289	71549	363400
3290	71571	363382
3291	71592	363356
3292	71614	363335
3293	71636	363315
3294	71659	363300
3295	71681	363278
3296	71704	363263
3297	71725	363240
3298	71747	363218
3299	71769	363197
3300	71790	363172
3301	71812	363150
3302	71834	363129
3303	71855	363104
3304	71876	363079
3305	71898	363058
3306	71919	363035
3307	71943	363024
3308	71965	363004
3309	71985	362974
3310	72008	362958
3311	72030	362938
3312	72051	362911
3313	72073	362890
3314	72094	362862
3315	72115	362841
3316	72137	362820
3317	72159	362799
3318	72180	362774
3319	72202	362750
3320	72224	362730
3321	72247	362713
3322	72269	362696
3323	72291	362673
3324	72312	362651
3325	72334	362630
3326	72356	362607
3327	72378	362587
3328	72400	362569
3329	72424	362557
3330	72447	362539
3331	72468	362518
3332	72489	362492
3333	72511	362469
3334	72533	362452
3335	72556	362435
3336	72578	362413
3337	72600	362392
3338	72622	362372
3339	72643	362347
3340	72666	362333
3341	72690	362319
3342	72713	362303
3343	72733	362276
3344	72755	362255
3345	72777	362233
3346	72799	362213
3347	72821	362191
3348	72843	362172
3349	72865	362153
3350	72887	362130
3351	72908	362106
3352	72932	362097
3353	72957	362090
3354	72979	362069
3355	73000	362043
3356	73021	362020
3357	73043	361998
3358	73065	361977
3359	73087	361954
3360	73109	361934
3361	73130	361911
3362	73152	361890
3363	73173	361865
3364	73194	361841
3365	73216	361819
3366	73238	361800
3367	73260	361777
3368	73281	361754
3369	73303	361731
3370	73325	361711
3371	73347	361689
3372	73367	361662
3373	73389	361642
3374	73412	361623
3375	73434	361603
3376	73456	361582
3377	73478	361562
3378	73499	361538
3379	73520	361512
3380	73543	361496
3381	73565	361475
3382	73587	361454
3383	73609	361435
3384	73630	361411
3385	73653	361395
3386	73675	361372
3387	73696	361346
3388	73718	361325
3389	73739	361303
3390	73761	361283
3391	73783	361260
3392	73804	361235
3393	73825	361208
3394	73845	361179
3395	73867	361158
3396	73888	361132
3397	73908	361104
3398	73929	361079
3399	73951	361056
3400	73972	361030
3401	73994	361013
3402	74017	360994
3403	74038	360972
3404	74060	360949
3405	74082	360929
3406	74105	360914
3407	74127	360894
3408	74150	360875
3409	74173	360859
3410	74194	360833
3411	74216	360814
3412	74238	360795
3413	74261	360781
3414	74281	360750
3415	74303	360728
3416	74326	360714
3417	74348	360690
3418	74369	360667
3419	74390	360642
3420	74413	360623
3421	74433	360597
3422	74455	360576
3423	74477	360556
3424	74500	360538
3425	74522	360517
3426	74544	360495
3427	74567	360480
3428	74588	360457
3429	74608	360427
3430	74631	360412
3431	74656	360403
3432	74676	360376
3433	74698	360353
3434	74719	360330
3435	74740	360304
3436	74762	360281
3437	74784	360262
3438	74805	360235
3439	74829	360223
3440	74849	360195
3441	74869	360164
3442	74892	360148
3443	74914	360126
3444	74936	360107
3445	74957	360084
3446	74978	360058
3447	75000	360037
3448	75021	360009
3449	75042	359986
3450	75063	359962
3451	75085	359939
3452	75105	359911
3453	75127	359887
3454	75149	359871
3455	75172	359853
3456	75193	359828
3457	75215	359806
3458	75237	359786
3459	75257	359758
3460	75276	359723
3461	75298	359702
3462	75320	359682
3463	75341	359654
3464	75362	359632
3465	75384	359609
3466	75407	359594
3467	75430	359577
3468	75451	359551
3469	75472	359529
3470	75496	359515
3471	75519	359499
3472	75540	359476
3473	75561	359451
3474	75584	359434
3475	75605	359410
3476	75626	359385
3477	75647	359357
3478	75668	359334
3479	75691	359317
3480	75712	359290
3481	75733	359266
3482	75753	359238
3483	75775	359216
3484	75798	359198
3485	75819	359174
3486	75840	359151
3487	75862	359128
3488	75883	359105
3489	75904	359080
3490	75926	359059
3491	75947	359032
3492	75968	359004
3493	75989	358981
3494	76011	358961
3495	76032	358937
3496	76053	358910
3497	76075	358889
3498	76098	358874
3499	76119	358849
3500	76142	358831
3501	76163	358808
3502	76184	358783
3503	76206	358761
3504	76228	358743
3505	76251	358726
3506	76273	358703
3507	76295	358685
3508	76317	358665
3509	76340	358648
3510	76361	358622
3511	76383	358602
3512	76405	358580
3513	76427	358562
3514	76449	358539
3515	76472	358525
3516	76496	358512
3517	76519	358497
3518	76542	358480
3519	76564	358462
3520	76586	358440
3521	76606	358411
3522	76630	358397
3523	76651	358372
3524	76672	358347
3525	76694	358326
3526	76715	358301
3527	76735	358274
3528	76757	358254
3529	76779	358233
3530	76801	358211
3531	76823	358188
3532	76845	358168
3533	76867	358149
3534	76888	358125
3535	76910	358105
3536	76933	358089
3537	76955	358069
3538	76977	358048
3539	76999	358025
3540	77019	357996
3541	77040	357971
3542	77062	357951
3543	77083	357926
3544	77105	357903
3545	77128	357886
3546	77149	357861
3547	77172	357847
3548	77193	357822
3549	77216	357805
3550	77237	357782
3551	77260	357765
3552	77282	357744
3553	77303	357720
3554	77324	357693
3555	77347	357676
3556	77368	357650
3557	77389	357628
3558	77409	357599
3559	77431	357576
3560	77453	357554
3561	77475	357537
3562	77497	357513
3563	77518	357491
3564	77541	357473
3565	77562	357450
3566	77585	357431
3567	77607	357411
3568	77630	357394
3569	77650	357364
3570	77672	357343
3571	77693	357319
3572	77715	357298
3573	77738	357282
3574	77759	357260
3575	77780	357234
3576	77800	357204
3577	77823	357186
3578	77845	357166
3579	77866	357140
3580	77887	357118
3581	77910	357098
3582	77931	357075
3583	77953	357054
3584	77973	357026
3585	77994	356999
3586	78016	356977
3587	78037	356952
3588	78057	356924
3589	78080	356906
3590	78102	356886
3591	78124	356866
3592	78146	356844
3593	78167	356821
3594	78189	356800
3595	78211	356780
3596	78234	356762
3597	78256	356744
3598	78278	356723
3599	78301	356706
3600	78321	356678
3601	78342	356651
3602	78364	356629
3603	78385	356608
3604	78406	356582
3605	78428	356561
3606	78451	356542
3607	78473	356522
3608	78495	356503
3609	78518	356488
3610	78541	356469
3611	78564	356453
3612	78587	356436
3613	78610	356423
3614	78633	356407
3615	78656	356391
3616	78680	356378
3617	78703	356362
3618	78727	356350
3619	78750	356335
3620	78774	356322
3621	78796	356302
3622	78818	356281
3623	78842	356270
3624	78865	356253
3625	78888	356236
3626	78911	356220
3627	78934	356206
3628	78955	356181
3629	78977	356159
3630	78999	356139
3631	79023	356129
3632	79047	356115
3633	79070	356098
3634	79092	356080
3635	79115	356065
3636	79138	356047
3637	79160	356026
3638	79183	356009
3639	79205	355991
3640	79228	355972
3641	79251	355958
3642	79275	355944
3643	79298	355929
3644	79320	355908
3645	79344	355896
3646	79367	355882
3647	79392	355871
3648	79414	355853
3649	79438	355840
3650	79463	355831
3651	79485	355811
3652	79508	355795
3653	79532	355782
3654	79554	355763
3655	79577	355747
3656	79598	355724
3657	79621	355704
3658	79643	355683
3659	79666	355668
3660	79688	355649
3661	79711	355632
3662	79734	355618
3663	79759	355607
3664	79781	355586
3665	79803	355568
3666	79826	355552
3667	79849	355534
3668	79874	355525
3669	79896	355507
3670	79920	355493
3671	79942	355474
3672	79965	355457
3673	79989	355445
3674	80011	355425
3675	80035	355414
3676	80058	355397
3677	80081	355381
3678	80104	355364
3679	80126	355344
3680	80149	355325
3681	80172	355309
3682	80194	355290
3683	80216	355268
3684	80240	355255
3685	80263	355242
3686	80286	355223
3687	80307	355200
3688	80330	355183
3689	80352	355164
3690	80374	355142
3691	80397	355123
3692	80419	355104
3693	80441	355084
3694	80464	355068
3695	80487	355050
3696	80510	355034
3697	80532	355015
3698	80555	354999
3699	80579	354983
3700	80602	354970
3701	80624	354947
3702	80647	354931
3703	80668	354907
3704	80692	354893
3705	80715	354876
3706	80737	354858
3707	80760	354842
3708	80785	354831
3709	80805	354804
3710	80828	354788
3711	80852	354775
3712	80876	354761
3713	80897	354738
3714	80921	354723
3715	80943	354706
3716	80966	354688
3717	80990	354675
3718	81012	354655
3719	81035	354637
3720	81057	354619
3721	81081	354605
3722	81103	354585
3723	81125	354564
3724	81149	354551
3725	81172	354536
3726	81195	354518
3727	81217	354499
3728	81241	354486
3729	81263	354464
3730	81286	354448
3731	81308	354426
3732	81330	354408
3733	81351	354381
3734	81373	354359
3735	81394	354336
3736	81416	354313
3737	81436	354287
3738	81459	354270
3739	81482	354251
3740	81504	354233
3741	81527	354215
3742	81551	354201
3743	81572	354178
3744	81594	354156
3745	81615	354133
3746	81638	354115
3747	81659	354091
3748	81681	354069
3749	81703	354048
3750	81725	354029
3751	81747	354008
3752	81770	353988
3753	81792	353970
3754	81813	353945
3755	81834	353920
3756	81856	353896
3757	81879	353882
3758	81900	353857
3759	81922	353836
3760	81945	353820
3761	81966	353795
3762	81989	353776
3763	82011	353754
3764	82033	353736
3765	82055	353713
3766	82075	353686
3767	82097	353663
3768	82118	353637
3769	82140	353619
3770	82162	353595
3771	82184	353574
3772	82205	353551
3773	82226	353526
3774	82247	353502
3775	82268	353476
3776	82289	353451
3777	82309	353421
3778	82331	353398
3779	82352	353375
3780	82374	353354
3781	82395	353328
3782	82416	353304
3783	82439	353288
3784	82460	353261
3785	82481	353237
3786	82503	353216
3787	82525	353193
3788	82546	353168
3789	82567	353146
3790	82590	353126
3791	82613	353109
3792	82635	353091
3793	82657	353069
3794	82680	353054
3795	82702	353033
3796	82724	353009
3797	82746	352992
3798	82768	352968
3799	82789	352944
3800	82812	352927
3801	82833	352903
3802	82855	352883
3803	82876	352855
3804	82898	352834
3805	82919	352812
3806	82942	352792
3807	82962	352765
3808	82983	352740
3809	83006	352722
3810	83027	352699
3811	83049	352677
3812	83070	352653
3813	83092	352633
3814	83113	352606
3815	83134	352579
3816	83156	352560
3817	83178	352540
3818	83199	352515
3819	83222	352496
3820	83243	352474
3821	83264	352449
3822	83286	352428
3823	83308	352407
3824	83330	352383
3825	83352	352365
3826	83375	352344
3827	83398	352329
3828	83420	352310
3829	83443	352293
3830	83466	352274
3831	83487	352252
3832	83509	352230
3833	83532	352213
3834	83555	352196
3835	83576	352171
3836	83598	352150
3837	83620	352131
3838	83643	352112
3839	83665	352091
3840	83686	352066
3841	83709	352048
3842	83731	352027
3843	83753	352008
3844	83775	351987
3845	83797	351968
3846	83818	351940
3847	83838	351912
3848	83858	351883
3849	83879	351859
3850	83901	351837
3851	83923	351816
3852	83943	351786
3853	83964	351763
3854	83985	351736
3855	84006	351713
3856	84027	351687
3857	84050	351668
3858	84070	351639
3859	84091	351617
3860	84112	351589
3861	84134	351567
3862	84154	351542
3863	84176	351519
3864	84197	351495
3865	84218	351468
3866	84240	351449
3867	84263	351430
3868	84285	351411
3869	84308	351392
3870	84329	351368
3871	84350	351342
3872	84372	351324
3873	84394	351301
3874	84415	351278
3875	84438	351260
3876	84460	351237
3877	84481	351216
3878	84504	351197
3879	84527	351181
3880	84549	351160
3881	84571	351139
3882	84593	351117
3883	84614	351093
3884	84637	351075
3885	84658	351052
3886	84680	351030
3887	84701	351007
3888	84724	350987
3889	84744	350961
3890	84767	350941
3891	84789	350923
3892	84812	350905
3893	84834	350883
3894	84856	350865
3895	84878	350843
3896	84902	350831
3897	84924	350808
3898	84945	350785
3899	84967	350762
3900	84989	350742
3901	85011	350722
3902	85034	350703
3903	85056	350684
3904	85078	350661
3905	85099	350638
3906	85121	350617
3907	85143	350594
3908	85165	350573
3909	85187	350554
3910	85210	350539
3911	85233	350519
3912	85256	350502
3913	85277	350480
3914	85300	350463
3915	85322	350442
3916	85344	350419
3917	85365	350393
3918	85387	350375
3919	85410	350356
3920	85432	350335
3921	85455	350318
3922	85476	350295
3923	85499	350276
3924	85521	350258
3925	85544	350240
3926	85568	350226
3927	85590	350208
3928	85613	350189
3929	85635	350167
3930	85657	350145
3931	85679	350125
3932	85701	350105
3933	85722	350082
3934	85744	350058
3935	85767	350043
3936	85789	350023
3937	85813	350009
3938	85836	349992
3939	85858	349972
3940	85881	349953
3941	85902	349929
3942	85925	349912
3943	85947	349892
3944	85971	349877
3945	85994	349861
3946	86017	349844
3947	86039	349822
3948	86061	349802
3949	86083	349781
3950	86106	349766
3951	86128	349745
3952	86150	349724
3953	86172	349702
3954	86195	349684
3955	86217	349664
3956	86238	349641
3957	86261	349621
3958	86284	349604
3959	86306	349585
3960	86328	349565
3961	86353	349556
3962	86377	349542
3963	86399	349521
3964	86423	349509
3965	86445	349489
3966	86468	349470
3967	86492	349456
3968	86514	349438
3969	86539	349428
3970	86562	349410
3971	86585	349393
3972	86609	349381
3973	86632	349365
3974	86654	349343
3975	86677	349325
3976	86699	349306
3977	86721	349285
3978	86746	349273
3979	86767	349248
3980	86790	349231
3981	86812	349213
3982	86836	349199
3983	86858	349178
3984	86881	349160
3985	86904	349144
3986	86926	349123
3987	86949	349106
3988	86971	349086
3989	86994	349068
3990	87017	349051
3991	87039	349031
3992	87061	349010
3993	87084	348992
3994	87106	348971
3995	87129	348952
3996	87152	348938
3997	87174	348915
3998	87197	348897
3999	87219	348876
4000	87241	348856
4001	87264	348840
4002	87287	348822
4003	87309	348801
4004	87331	348782
4005	87355	348767
4006	87378	348750
4007	87400	348730
4008	87422	348710
4009	87445	348692
4010	87467	348670
4011	87490	348653
4012	87514	348639
4013	87536	348617
4014	87559	348602
4015	87583	348590
4016	87606	348573
4017	87629	348554
4018	87651	348534
4019	87673	348513
4020	87695	348493
4021	87718	348475
4022	87741	348457
4023	87764	348438
4024	87787	348422
4025	87810	348405
4026	87835	348396
4027	87858	348381
4028	87880	348360
4029	87903	348342
4030	87926	348324
4031	87949	348308
4032	87972	348289
4033	87993	348265
4034	88016	348247
4035	88039	348231
4036	88062	348215
4037	88083	348190
4038	88107	348175
4039	88130	348158
4040	88153	348142
4041	88176	348125
4042	88200	348113
4043	88223	348095
4044	88247	348081
4045	88269	348060
4046	88291	348039
4047	88313	348016
4048	88335	347998
4049	88358	347980
4050	88379	347952
4051	88400	347927
4052	88421	347903
4053	88442	347879
4054	88463	347856
4055	88484	347830
4056	88506	347807
4057	88528	347785
4058	88551	347768
4059	88573	347748
4060	88594	347725
4061	88615	347698
4062	88637	347677
4063	88658	347651
4064	88679	347627
4065	88701	347606
4066	88722	347581
4067	88744	347561
4068	88765	347535
4069	88789	347520
4070	88810	347499
4071	88831	347472
4072	88853	347449
4073	88875	347429
4074	88897	347407
4075	88919	347389
4076	88942	347369
4077	88963	347346
4078	88986	347327
4079	89008	347306
4080	89029	347283
4081	89050	347258
4082	89074	347243
4083	89096	347222
4084	89118	347201
4085	89141	347184
4086	89162	347161
4087	89184	347139
4088	89206	347117
4089	89230	347102
4090	89251	347078
4091	89275	347065
4092	89297	347046
4093	89320	347027
4094	89342	347005
4095	89364	346985
4096	89388	346971
4097	89408	346944
4098	89429	346919
4099	89452	346902
4100	89474	346879
4101	89496	346859
4102	89518	346837
4103	89540	346814
4104	89561	346793
4105	89584	346773
4106	89605	346748
4107	89626	346724
4108	89648	346704
4109	89670	346684
4110	89692	346662
4111	89714	346639
4112	89735	346613
4113	89757	346592
4114	89778	346568
4115	89801	346550
4116	89822	346527
4117	89845	346508
4118	89867	346489
4119	89889	346465
4120	89909	346438
4121	89931	346418
4122	89953	346397
4123	89976	346378
4124	89998	346357
4125	90022	346344
4126	90044	346324
4127	90066	346302
4128	90088	346281
4129	90111	346261
4130	90134	346247
4131	90157	346227
4132	90179	346209
4133	90201	346186
4134	90224	346171
4135	90247	346153
4136	90270	346133
4137	90292	346115
4138	90316	346099
4139	90337	346076
4140	90359	346053
4141	90382	346036
4142	90406	346024
4143	90429	346007
4144	90452	345988
4145	90475	345970
4146	90498	345953
4147	90522	345940
4148	90544	345921
4149	90568	345904
4150	90591	345889
4151	90614	345872
4152	90637	345852
4153	90660	345835
4154	90683	345817
4155	90705	345799
4156	90729	345784
4157	90752	345765
4158	90774	345746
4159	90796	345724
4160	90818	345704
4161	90840	345682
4162	90863	345666
4163	90886	345646
4164	90908	345625
4165	90930	345605
4166	90952	345585
4167	90975	345567
4168	90998	345548
4169	91021	345531
4170	91044	345515
4171	91068	345503
4172	91093	345491
4173	91116	345472
4174	91138	345454
4175	91163	345445
4176	91187	345429
4177	91210	345413
4178	91234	345397
4179	91257	345381
4180	91281	345366
4181	91304	345351
4182	91327	345333
4183	91350	345315
4184	91375	345304
4185	91399	345290
4186	91422	345274
4187	91444	345252
4188	91467	345234
4189	91489	345216
4190	91513	345201
4191	91537	345186
4192	91561	345172
4193	91584	345156
4194	91607	345140
4195	91630	345122
4196	91654	345108
4197	91677	345089
4198	91701	345074
4199	91722	345051
4200	91744	345030
4201	91765	345006
4202	91787	344983
4203	91808	344957
4204	91829	344935
4205	91850	344909
4206	91871	344885
4207	91895	344868
4208	91916	344844
4209	91937	344821
4210	91958	344794
4211	91978	344767
4212	92000	344744
4213	92022	344722
4214	92042	344694
4215	92063	344671
4216	92086	344653
4217	92108	344631
4218	92128	344604
4219	92148	344573
4220	92169	344548
4221	92189	344520
4222	92212	344502
4223	92232	344475
4224	92252	344447
4225	92274	344423
4226	92296	344402
4227	92316	344374
4228	92337	344348
4229	92358	344324
4230	92380	344301
4231	92400	344274
4232	92422	344253
4233	92444	344232
4234	92464	344204
4235	92486	344184
4236	92508	344161
4237	92531	344143
4238	92552	344117
4239	92574	344099
4240	92595	344073
4241	92616	344046
4242	92637	344022
4243	92658	343997
4244	92677	343967
4245	92700	343949
4246	92722	343925
4247	92742	343898
4248	92763	343874
4249	92785	343851
4250	92807	343832
4251	92828	343805
4252	92851	343789
4253	92873	343766
4254	92895	343744
4255	92915	343716
4256	92936	343692
4257	92957	343668
4258	92978	343643
4259	92999	343617
4260	93021	343594
4261	93042	343571
4262	93063	343545
4263	93084	343521
4264	93105	343497
4265	93127	343476
4266	93148	343452
4267	93170	343429
4268	93190	343402
4269	93212	343380
4270	93234	343358
4271	93256	343335
4272	93277	343312
4273	93298	343287
4274	93318	343260
4275	93339	343234
4276	93361	343212
4277	93382	343190
4278	93405	343170
4279	93427	343148
4280	93448	343125
4281	93470	343103
4282	93491	343078
4283	93513	343056
4284	93533	343030
4285	93555	343007
4286	93577	342987
4287	93599	342964
4288	93620	342939
4289	93641	342914
4290	93662	342891
4291	93683	342866
4292	93703	342836
4293	93724	342812
4294	93747	342793
4295	93768	342771
4296	93789	342746
4297	93811	342724
4298	93833	342701
4299	93855	342682
4300	93877	342661
4301	93899	342638
4302	93920	342615
4303	93941	342590
4304	93963	342567
4305	93984	342542
4306	94004	342514
4307	94024	342487
4308	94045	342461
4309	94066	342437
4310	94087	342410
4311	94108	342386
4312	94128	342358
4313	94150	342336
4314	94170	342309
4315	94192	342286
4316	94212	342259
4317	94232	342230
4318	94252	342203
4319	94272	342173
4320	94292	342145
4321	94313	342120
4322	94334	342097
4323	94355	342070
4324	94376	342047
4325	94397	342021
4326	94417	341993
4327	94439	341970
4328	94458	341940
4329	94479	341915
4330	94501	341892
4331	94522	341870
4332	94545	341850
4333	94567	341831
4334	94589	341810
4335	94611	341790
4336	94634	341769
4337	94656	341750
4338	94677	341726
4339	94699	341702
4340	94719	341674
4341	94740	341649
4342	94762	341628
4343	94784	341608
4344	94805	341582
4345	94826	341558
4346	94847	341533
4347	94868	341510
4348	94890	341488
4349	94912	341465
4350	94933	341440
4351	94954	341415
4352	94976	341396
4353	94998	341374
4354	95020	341352
4355	95040	341325
4356	95061	341302
4357	95084	341283
4358	95105	341258
4359	95125	341229
4360	95147	341210
4361	95167	341181
4362	95189	341159
4363	95212	341142
4364	95233	341118
4365	95257	341101
4366	95278	341078
4367	95300	341056
4368	95321	341033
4369	95342	341008
4370	95364	340986
4371	95385	340961
4372	95407	340940
4373	95427	340912
4374	95447	340885
4375	95469	340864
4376	95491	340839
4377	95512	340817
4378	95534	340794
4379	95554	340768
4380	95576	340745
4381	95598	340723
4382	95619	340701
4383	95642	340684
4384	95664	340662
4385	95686	340641
4386	95707	340615
4387	95729	340592
4388	95750	340571
4389	95771	340546
4390	95792	340519
4391	95814	340498
4392	95835	340475
4393	95857	340452
4394	95878	340429
4395	95900	340408
4396	95923	340390
4397	95945	340369
4398	95967	340346
4399	95989	340326
4400	96012	340309
4401	96034	340288
4402	96056	340265
4403	96077	340243
4404	96098	340216
4405	96121	340198
4406	96143	340177
4407	96166	340161
4408	96189	340142
4409	96210	340118
4410	96231	340094
4411	96254	340075
4412	96275	340051
4413	96295	340022
