iter	Logloss
3231	0.5182043002
3232	0.5181739006
3233	0.518137009
3234	0.5180938198
3235	0.5180605824
3236	0.5180308437
3237	0.517998617
3238	0.5179576048
3239	0.517922618
3240	0.517883705
3241	0.5178488349
3242	0.5178118656
3243	0.5177766067
3244	0.5177390154
3245	0.5177037177
3246	0.5176777886
3247	0.517652326
3248	0.5176157455
3249	0.5175805255
3250	0.5175275789
3251	0.5175039045
3252	0.5174753709
3253	0.5174501416
3254	0.51741325
3255	0.5173746091
3256	0.5173449481
3257	0.5173089895
3258	0.5172855873
3259	0.5172535161
3260	0.517223272
3261	0.5171849421
3262	0.5171488669
3263	0.5171305183
3264	0.517091994
3265	0.5170491935
3266	0.5170121076
3267	0.5169848179
3268	0.5169537575
3269	0.5169167882
3270	0.5168987506
3271	0.5168595654
3272	0.5168150156
3273	0.5167781241
3274	0.5167439925
3275	0.5167078007
3276	0.5166761571
3277	0.5166480123
3278	0.5166135309
3279	0.5165823149
3280	0.516541225
3281	0.5165191833
3282	0.5164835357
3283	0.5164550798
3284	0.5164224644
3285	0.5163826184
3286	0.5163464266
3287	0.5163098849
3288	0.5162789799
3289	0.5162510294
3290	0.5162093563
3291	0.5161914353
3292	0.5161639513
3293	0.5161442421
3294	0.5161089832
3295	0.5160715085
3296	0.5160342282
3297	0.5160034399
3298	0.5159658097
3299	0.5159327667
3300	0.5159095199
3301	0.5158814139
3302	0.5158464661
3303	0.5158130343
3304	0.5157743156
3305	0.5157289495
3306	0.5156948957
3307	0.5156591704
3308	0.5156247668
3309	0.5155994986
3310	0.5155631512
3311	0.5155301471
3312	0.5154878909
3313	0.5154586186
3314	0.5154207552
3315	0.5153907055
3316	0.5153479828
3317	0.5153128405
3318	0.5152814302
3319	0.5152427116
3320	0.5152062087
3321	0.5151655464
3322	0.5151212687
3323	0.5150841828
3324	0.5150454252
3325	0.5150072508
3326	0.5149852869
3327	0.5149516996
3328	0.5149149636
3329	0.514878694
3330	0.5148423078
3331	0.5148157178
3332	0.5147849295
3333	0.514747105
3334	0.5147136732
3335	0.5146829237
3336	0.5146464987
3337	0.5146090628
3338	0.514579052
3339	0.5145580988
3340	0.5145184861
3341	0.5144904578
3342	0.5144625073
3343	0.5144321466
3344	0.5144034963
3345	0.5143750793
3346	0.5143332507
3347	0.5142929771
3348	0.514252237
3349	0.5142155009
3350	0.5141759659
3351	0.514140085
3352	0.514101483
3353	0.5140601987
3354	0.5140263004
3355	0.5139949289
3356	0.5139551996
3357	0.5139202517
3358	0.5138849151
3359	0.513854049
3360	0.513824699
3361	0.5137942606
3362	0.5137624226
3363	0.5137290297
3364	0.5136906998
3365	0.5136505428
3366	0.5136129515
3367	0.5135858173
3368	0.5135497421
3369	0.5135220637
3370	0.5134855998
3371	0.5134565996
3372	0.5134214185
3373	0.5133857321
3374	0.5133513284
3375	0.5133234557
3376	0.5132959328
3377	0.5132569031
3378	0.5132364164
3379	0.5132021294
3380	0.5131673759
3381	0.5131367042
3382	0.5130955754
3383	0.5130714345
3384	0.5130518808
3385	0.513015378
3386	0.5129772813
3387	0.5129502638
3388	0.512928572
3389	0.512889348
3390	0.5128620972
3391	0.512821707
3392	0.5127951559
3393	0.5127651839
3394	0.5127483903
3395	0.512714803
3396	0.5126828485
3397	0.5126531097
3398	0.5126229434
3399	0.5125907167
3400	0.5125583734
3401	0.5125244363
3402	0.5124884777
3403	0.5124412456
3404	0.5124070363
3405	0.5123779974
3406	0.5123439436
3407	0.5123143604
3408	0.5122815506
3409	0.5122401107
3410	0.5122111106
3411	0.512180089
3412	0.5121422645
3413	0.5120979091
3414	0.5120713191
3415	0.5120388204
3416	0.5120035226
3417	0.5119732785
3418	0.5119471162
3419	0.5119238695
3420	0.5118776092
3421	0.5118416118
3422	0.5118049923
3423	0.5117754868
3424	0.5117435323
3425	0.511709012
3426	0.5116676888
3427	0.511630564
3428	0.5115855088
3429	0.5115542151
3430	0.5115250595
3431	0.5114880513
3432	0.5114649601
3433	0.5114361543
3434	0.5114008177
3435	0.5113686299
3436	0.5113379971
3437	0.5113040988
3438	0.5112743601
3439	0.5112383238
3440	0.511209518
3441	0.5111842109
3442	0.5111459976
3443	0.5111091449
3444	0.5110694933
3445	0.5110402988
3446	0.5110026298
3447	0.5109728133
3448	0.510932423
3449	0.5108979805
3450	0.5108655595
3451	0.5108318167
3452	0.5107929426
3453	0.5107499478
3454	0.5107194704
3455	0.5106880212
3456	0.510650702
3457	0.5106193306
3458	0.5105886589
3459	0.5105635851
3460	0.5105471413
3461	0.5105152256
3462	0.5104798501
3463	0.5104513165
3464	0.510420567
3465	0.5103789328
3466	0.5103353549
3467	0.5102934874
3468	0.5102623492
3469	0.5102316775
3470	0.5101903543
3471	0.5101587496
3472	0.5101204197
3473	0.5100953459
3474	0.5100490856
3475	0.5100146042
3476	0.509979462
3477	0.5099500343
3478	0.509922939
3479	0.5098851533
3480	0.5098550647
3481	0.5098189506
3482	0.5097869961
3483	0.5097492881
3484	0.5097176057
3485	0.5096843294
3486	0.5096537355
3487	0.5096351925
3488	0.5096012554
3489	0.5095663464
3490	0.509537424
3491	0.5095139051
3492	0.5094771691
3493	0.5094305589
3494	0.5093865534
3495	0.5093395157
3496	0.5093088051
3497	0.5092893291
3498	0.509254459
3499	0.5092228932
3500	0.5091875177
3501	0.5091447562
3502	0.5091052211
3503	0.5090826353
3504	0.5090405734
3505	0.5090018936
3506	0.5089709109
3507	0.5089313759
3508	0.5088934347
3509	0.5088508287
3510	0.5088165417
3511	0.5087854423
3512	0.5087561701
3513	0.5087239434
3514	0.5086939715
3515	0.5086594901
3516	0.5086200717
3517	0.5085857458
3518	0.5085568623
3519	0.5085158112
3520	0.5084735161
3521	0.5084510857
3522	0.5084201808
3523	0.5083955346
3524	0.5083596537
3525	0.5083228399
3526	0.5083032473
3527	0.5082736252
3528	0.5082438476
3529	0.5082075392
3530	0.5081750792
3531	0.5081419585
3532	0.5081018792
3533	0.5080722182
3534	0.5080555412
3535	0.5080255692
3536	0.5079826522
3537	0.5079481708
3538	0.5079119401
3539	0.5078839118
3540	0.5078513742
3541	0.5078207024
3542	0.5077936072
3543	0.5077744422
3544	0.5077448201
3545	0.5077071122
3546	0.5076896188
3547	0.5076640007
3548	0.5076365944
3549	0.5076009857
3550	0.5075652993
3551	0.5075328005
3552	0.5075022842
3553	0.5074756166
3554	0.5074602224
3555	0.5074216981
3556	0.5073920371
3557	0.5073606657
3558	0.5073299551
3559	0.5073008772
3560	0.5072631304
3561	0.5072272496
3562	0.5071936235
3563	0.507161941
3564	0.5071257492
3565	0.5070824822
3566	0.5070397984
3567	0.5070017406
3568	0.5069641493
3569	0.506934916
3570	0.5069005512
3571	0.5068684023
3572	0.5068366421
3573	0.5068012666
3574	0.5067721499
3575	0.50674245
3576	0.5067200974
3577	0.5066954512
3578	0.5066611253
3579	0.5066282766
3580	0.5065953502
3581	0.5065542991
3582	0.5065215282
3583	0.506489768
3584	0.5064686593
3585	0.5064393094
3586	0.5064036229
3587	0.5063764499
3588	0.5063427848
3589	0.5063116466
3590	0.506278798
3591	0.5062356477
3592	0.5062038486
3593	0.5061794745
3594	0.5061491138
3595	0.5061075962
3596	0.5060733481
3597	0.506043726
3598	0.5060043076
3599	0.5059699039
3600	0.5059412148
3601	0.5059129922
3602	0.5058893567
3603	0.5058385482
3604	0.5058116861
3605	0.5057777879
3606	0.5057396912
3607	0.5057068814
3608	0.5056711561
3609	0.5056353141
3610	0.5055950793
3611	0.5055618808
3612	0.5055361072
3613	0.5055029087
3614	0.5054755802
3615	0.5054434701
3616	0.5054089499
3617	0.5053828653
3618	0.5053393652
3619	0.5053029401
3620	0.5052676423
3621	0.505235921
3622	0.5052070764
3623	0.5051669971
3624	0.5051356646
3625	0.5050971403
3626	0.5050595101
3627	0.505025573
3628	0.5050078464
3629	0.5049700607
3630	0.5049405941
3631	0.504907551
3632	0.5048682881
3633	0.5048382384
3634	0.5048032128
3635	0.5047670598
3636	0.5047294297
3637	0.5047022955
3638	0.504678349
3639	0.5046504763
3640	0.5046229922
3641	0.5045967522
3642	0.5045614156
3643	0.5045274784
3644	0.504505048
3645	0.5044669125
3646	0.504439273
3647	0.5044086013
3648	0.5043846548
3649	0.5043486573
3650	0.5043026303
3651	0.5042786061
3652	0.5042454076
3653	0.504209449
3654	0.5041767169
3655	0.5041477946
3656	0.5041194553
3657	0.5040933319
3658	0.5040758385
3659	0.5040497928
3660	0.504024408
3661	0.5039915593
3662	0.5039568836
3663	0.5039238406
3664	0.5038913418
3665	0.5038623416
3666	0.5038147986
3667	0.5037944285
3668	0.503757498
3669	0.5037218893
3670	0.5036907511
3671	0.5036696425
3672	0.5036298742
3673	0.50359411
3674	0.5035603672
3675	0.5035226204
3676	0.5034946699
3677	0.5034604606
3678	0.5034342206
3679	0.5034151334
3680	0.5033764925
3681	0.5033430996
3682	0.5033092402
3683	0.5032887535
3684	0.5032539611
3685	0.5032197519
3686	0.5031877584
3687	0.5031708871
3688	0.5031435585
3689	0.5031160356
3690	0.5030787942
3691	0.5030470729
3692	0.5030142242
3693	0.5029949038
3694	0.5029699854
3695	0.5029502762
3696	0.5029123739
3697	0.502886095
3698	0.5028418562
3699	0.502804537
3700	0.5027676843
3701	0.5027464202
3702	0.5027162149
3703	0.5026900915
3704	0.5026552214
3705	0.5026217119
3706	0.5025838096
3707	0.5025553926
3708	0.5025171793
3709	0.5024944379
3710	0.5024581294
3711	0.5024218987
3712	0.5023833744
3713	0.5023511089
3714	0.5023193487
3715	0.5023048486
3716	0.5022850617
3717	0.5022498417
3718	0.5022183148
3719	0.5021816953
3720	0.502145348
3721	0.5021124216
3722	0.5020810113
3723	0.5020547712
3724	0.5020192402
3725	0.5019798607
3726	0.5019492667
3727	0.5019225213
3728	0.5018936378
3729	0.50185558
3730	0.5018242086
3731	0.5018118466
3732	0.5017835073
3733	0.5017590555
3734	0.5017260902
3735	0.501694019
3736	0.5016570497
3737	0.5016259115
3738	0.5015927907
3739	0.5015561713
3740	0.5015235947
3741	0.5014839431
3742	0.5014519108
3743	0.5014265649
3744	0.5014002471
3745	0.5013663488
3746	0.5013393313
3747	0.5013080764
3748	0.5012814088
3749	0.5012508148
3750	0.5012175774
3751	0.5011850397
3752	0.5011449216
3753	0.5011128116
3754	0.5010889039
3755	0.5010581934
3756	0.5010296986
3757	0.5009950617
3758	0.5009685107
3759	0.5009417264
3760	0.5009054957
3761	0.5008728025
3762	0.5008371938
3763	0.5008148412
3764	0.5007814483
3765	0.5007474334
3766	0.50072994
3767	0.5007032335
3768	0.5006783929
3769	0.5006408016
3770	0.5006046097
3771	0.5005716056
3772	0.50053658
3773	0.5005024484
3774	0.5004785408
3775	0.5004581708
3776	0.5004260607
3777	0.50039881
3778	0.5003682937
3779	0.500317874
3780	0.5002781835
3781	0.5002457624
3782	0.5002111644
3783	0.5001731455
3784	0.5001405689
3785	0.500116778
3786	0.5000798086
3787	0.5000487482
3788	0.5000105738
3789	0.4999785803
3790	0.4999502022
3791	0.4999175868
3792	0.499881084
3793	0.4998533667
3794	0.4998141815
3795	0.4997783396
3796	0.4997501558
3797	0.4997124868
3798	0.4996834478
3799	0.4996612117
3800	0.4996114528
3801	0.4995849795
3802	0.4995554352
3803	0.4995209927
3804	0.4994847231
3805	0.4994474816
3806	0.4994149051
3807	0.4993813956
3808	0.4993492466
3809	0.4993178752
3810	0.4992822665
3811	0.4992396993
3812	0.4992098439
3813	0.4991697647
3814	0.4991371881
3815	0.4991103261
3816	0.4990810539
3817	0.4990425684
3818	0.4990169892
3819	0.4989901661
3820	0.4989541686
3821	0.4989297168
3822	0.498887033
3823	0.4988534846
3824	0.498821219
3825	0.4987880205
3826	0.4987472415
3827	0.4987166475
3828	0.4986842265
3829	0.4986486955
3830	0.4986233107
3831	0.4985852918
3832	0.4985535316
3833	0.4985236374
3834	0.4984886895
3835	0.4984640433
3836	0.4984167723
3837	0.4983793365
3838	0.4983487814
3839	0.498328217
3840	0.4983064474
3841	0.4982632583
3842	0.4982318868
3843	0.4982002433
3844	0.4981721761
3845	0.4981384722
3846	0.4981154587
3847	0.4980825323
3848	0.498045563
3849	0.4980191674
3850	0.4979875628
3851	0.4979505546
3852	0.4979231094
3853	0.4979014565
3854	0.4978700462
3855	0.4978431453
3856	0.4978199763
3857	0.4977842898
3858	0.4977541623
3859	0.4977232185
3860	0.4976895924
3861	0.4976516901
3862	0.4976287932
3863	0.4975990156
3864	0.4975611522
3865	0.4975331628
3866	0.49750529
3867	0.4974711196
3868	0.4974359385
3869	0.49740274
3870	0.4973700468
3871	0.4973563631
3872	0.497327363
3873	0.4972963025
3874	0.4972614324
3875	0.4972216253
3876	0.4971855501
3877	0.4971568998
3878	0.4971208246
3879	0.4970894143
3880	0.4970591702
3881	0.497027721
3882	0.4969976713
3883	0.4969649004
3884	0.4969243935
3885	0.4968995918
3886	0.4968780166
3887	0.4968534093
3888	0.4968288408
3889	0.4967943206
3890	0.4967631046
3891	0.49672839
3892	0.496695036
3893	0.4966743161
3894	0.4966384352
3895	0.4966092407
3896	0.4965756146
3897	0.496556955
3898	0.4965380233
3899	0.4965171479
3900	0.4964857764
3901	0.4964486516
3902	0.4964188351
3903	0.4963738577
3904	0.4963462182
3905	0.4963142636
3906	0.496286974
3907	0.4962628331
3908	0.4962369041
3909	0.4962089924
3910	0.4961707791
3911	0.496138397
3912	0.4961156556
3913	0.4960803579
3914	0.4960459542
3915	0.4960056806
3916	0.4959844164
3917	0.4959544056
3918	0.4959203518
3919	0.4958922458
3920	0.4958608355
3921	0.4958257321
3922	0.4958017079
3923	0.4957821542
3924	0.4957403645
3925	0.4957141244
3926	0.495680576
3927	0.4956514593
3928	0.4956181442
3929	0.4955809805
3930	0.4955518248
3931	0.4955260124
3932	0.4954998501
3933	0.4954688674
3934	0.4954424718
3935	0.4954163873
3936	0.4953839662
3937	0.4953557825
3938	0.4953183855
3939	0.4952857701
3940	0.4952658666
3941	0.495245963
3942	0.4952077108
3943	0.495178011
3944	0.4951428299
3945	0.4951104477
3946	0.4950703296
3947	0.4950420681
3948	0.4950101912
3949	0.4949792474
3950	0.4949421615
3951	0.4949123839
3952	0.4948934133
3953	0.4948657349
3954	0.4948257723
3955	0.4947969665
3956	0.4947683163
3957	0.4947336405
3958	0.4947016471
3959	0.4946781282
3960	0.4946311682
3961	0.4945976587
3962	0.4945670259
3963	0.4945451009
3964	0.4945085592
3965	0.4944753218
3966	0.4944413457
3967	0.4944069421
3968	0.4943783696
3969	0.494343033
3970	0.4943170262
3971	0.4942813397
3972	0.4942432819
3973	0.4942138542
3974	0.4941866034
3975	0.4941531716
3976	0.4941252989
3977	0.4940999529
3978	0.4940604956
3979	0.4940401256
3980	0.4940059163
3981	0.4939847299
3982	0.4939560797
3983	0.4939301506
3984	0.493906865
3985	0.4938728501
3986	0.4938388741
3987	0.493803382
3988	0.4937716996
3989	0.4937356243
3990	0.4936991215
3991	0.4936639015
3992	0.4936386333
3993	0.4936024026
3994	0.493570759
3995	0.4935354613
3996	0.4934994638
3997	0.493475323
3998	0.4934435628
3999	0.4934096646
4000	0.4933803923
4001	0.4933539968
4002	0.4933240248
4003	0.4933011668
4004	0.493273294
4005	0.4932446049
4006	0.4932119895
4007	0.4931876543
4008	0.4931555831
4009	0.493123473
4010	0.4931097893
4011	0.4930610023
4012	0.4930258211
4013	0.4929950328
4014	0.4929655662
4015	0.4929397149
4016	0.4928971866
4017	0.4928668647
4018	0.4928323834
4019	0.4928057157
4020	0.4927779984
4021	0.4927442556
4022	0.492714478
4023	0.492665691
4024	0.4926211412
4025	0.4925886813
4026	0.4925526449
4027	0.4925244223
4028	0.4924980656
4029	0.4924667719
4030	0.492434934
4031	0.4923989754
4032	0.4923752622
4033	0.4923452902
4034	0.4923203719
4035	0.4922930433
4036	0.4922529252
4037	0.492220854
4038	0.4921908821
4039	0.4921606768
4040	0.4921328818
4041	0.4921014715
4042	0.4920646965
4043	0.4920410999
4044	0.4920128384
4045	0.491991652
4046	0.4919642457
4047	0.4919274708
4048	0.4919035632
4049	0.4918519772
4050	0.4918256205
4051	0.4917993804
4052	0.4917591457
4053	0.4917285129
4054	0.4916931762
4055	0.4916604053
4056	0.4916285285
4057	0.491599645
4058	0.4915612374
4059	0.4915293606
4060	0.4914920802
4061	0.491449513
4062	0.4914238172
4063	0.4913977715
4064	0.4913527553
4065	0.4913106157
4066	0.4912853475
4067	0.4912547535
4068	0.4912377655
4069	0.4912022734
4070	0.4911671701
4071	0.4911436901
4072	0.4911137181
4073	0.4910878279
4074	0.4910583224
4075	0.4910297499
4076	0.4909965514
4077	0.4909713221
4078	0.4909397563
4079	0.4909050805
4080	0.4908714932
4081	0.4908473524
4082	0.4908066123
4083	0.4907739969
4084	0.4907438694
4085	0.4907077164
4086	0.4906694643
4087	0.4906425245
4088	0.4906115418
4089	0.4905756609
4090	0.4905517533
4091	0.4905159502
4092	0.4904822852
4093	0.4904469097
4094	0.4904191147
4095	0.4903892982
4096	0.4903612311
4097	0.4903327363
4098	0.4903038917
4099	0.4902700712
4100	0.4902462802
4101	0.4902156863
4102	0.4901822545
4103	0.4901494447
4104	0.4901258481
4105	0.4900929605
4106	0.4900634939
4107	0.4900468169
4108	0.490014046
4109	0.4899830244
4110	0.4899649868
4111	0.4899356368
4112	0.4899115737
4113	0.4898800857
4114	0.4898473925
4115	0.4898283442
4116	0.4897951068
4117	0.4897641629
4118	0.4897308478
4119	0.4897074456
4120	0.4896862591
4121	0.4896530995
4122	0.4896225055
4123	0.4895917949
4124	0.4895513269
4125	0.4895191391
4126	0.4894906444
4127	0.4894660371
4128	0.4894410021
4129	0.4894117299
4130	0.4893738664
4131	0.4893498033
4132	0.4893145056
4133	0.4892828232
4134	0.4892415777
4135	0.4892108671
4136	0.4891837718
4137	0.4891561323
4138	0.4891250718
4139	0.4890962272
4140	0.4890766735
4141	0.4890510554
4142	0.4890184012
4143	0.4889867965
4144	0.4889635886
4145	0.4889389813
4146	0.4889137519
4147	0.488879737
4148	0.4888594447
4149	0.4888351095
4150	0.4887940973
4151	0.4887675462
4152	0.4887365247
4153	0.4887105179
4154	0.4886737429
4155	0.4886336248
4156	0.4885984825
4157	0.4885706875
4158	0.4885346901
4159	0.4885058454
4160	0.4884749016
4161	0.4884520825
4162	0.4884191949
4163	0.488389223
4164	0.4883488327
4165	0.4883083647
4166	0.4882806863
4167	0.4882534744
4168	0.4882277009
4169	0.4881819071
4170	0.4881520129
4171	0.4881213412
4172	0.4880893089
4173	0.4880664509
4174	0.4880394333
4175	0.4880088394
4176	0.4879751355
4177	0.4879576421
4178	0.4879291473
4179	0.4878959877
4180	0.48786656
4181	0.4878348775
4182	0.487808793
4183	0.4877749336
4184	0.4877437954
4185	0.4877158837
4186	0.4876906544
4187	0.4876590886
4188	0.4876269008
4189	0.487592536
4190	0.4875716606
4191	0.4875398227
4192	0.4875049137
4193	0.4874702768
4194	0.4874418598
4195	0.4874162417
4196	0.4873805553
4197	0.4873455297
4198	0.4873155188
4199	0.4872854302
4200	0.4872538255
4201	0.4872196163
4202	0.4871910049
4203	0.4871590115
4204	0.4871273679
4205	0.487097668
4206	0.4870718167
4207	0.4870356638
4208	0.4870000939
4209	0.486961142
4210	0.4869453591
4211	0.4869225789
4212	0.48689319
4213	0.486864151
4214	0.4868312635
4215	0.4868051012
4216	0.4867707364
4217	0.4867375379
4218	0.4867137858
4219	0.4866847079
4220	0.4866607614
4221	0.4866308672
4222	0.4865985628
4223	0.486565753
4224	0.4865446443
4225	0.4865004055
4226	0.4864724939
4227	0.4864451265
4228	0.4864186921
4229	0.486388137
4230	0.4863603031
4231	0.4863314585
4232	0.4863005146
4233	0.4862596968
4234	0.486227509
4235	0.4861970316
4236	0.4861614229
4237	0.4861288852
4238	0.4860961532
4239	0.4860651316
4240	0.4860363648
4241	0.4860128848
4242	0.4859907265
4243	0.4859492478
4244	0.4859149996
4245	0.4858832395
4246	0.4858579324
4247	0.485830254
4248	0.4857976386
4249	0.4857668114
4250	0.4857315136
4251	0.4856971878
4252	0.485667449
4253	0.4856422586
4254	0.4856113536
4255	0.4855835586
4256	0.4855467836
4257	0.4855226039
4258	0.48548614
4259	0.4854715233
4260	0.4854373918
4261	0.4854118903
4262	0.4853826181
4263	0.4853538512
4264	0.4853193698
4265	0.4852913804
4266	0.4852518843
4267	0.485221096
4268	0.485193612
4269	0.4851615796
4270	0.4851223168
4271	0.4850880297
4272	0.4850567749
4273	0.4850318177
4274	0.4850074825
4275	0.4849771607
4276	0.4849445064
4277	0.4849128628
4278	0.4848737165
4279	0.4848527634
4280	0.4848245407
4281	0.4847982618
4282	0.4847678622
4283	0.4847401838
4284	0.4847086957
4285	0.4846721929
4286	0.4846392665
4287	0.4846078562
4288	0.4845877194
4289	0.4845554927
4290	0.4845256762
4291	0.4845023129
4292	0.4844795715
4293	0.4844594347
4294	0.4844322616
4295	0.4844000738
4296	0.4843702574
4297	0.4843395079
4298	0.4842930922
4299	0.4842624593
4300	0.4842345477
4301	0.4842092795
4302	0.4841870435
4303	0.4841607645
4304	0.4841251558
4305	0.4840994211
4306	0.4840638513
4307	0.4840350455
4308	0.4839970266
4309	0.4839653442
4310	0.483933895
4311	0.4839103372
4312	0.4838887621
4313	0.4838507043
4314	0.4838199159
4315	0.4837741611
4316	0.4837458996
4317	0.4837182212
4318	0.4836928752
4319	0.4836680735
4320	0.4836318817
4321	0.483592852
4322	0.4835618304
4323	0.4835349684
4324	0.483505424
4325	0.4834817108
4326	0.4834647228
4327	0.4834333902
4328	0.4834105322
4329	0.4833820375
4330	0.4833542424
4331	0.4833248536
4332	0.4833007127
4333	0.4832704298
4334	0.4832362205
4335	0.4832053933
4336	0.4831661304
4337	0.4831349533
4338	0.4831108514
4339	0.4830789357
4340	0.4830531232
4341	0.4830243564
4342	0.4830063576
4343	0.4829732369
4344	0.4829505732
4345	0.4829279873
4346	0.4828927285
4347	0.4828549817
4348	0.4828267979
4349	0.4827923943
4350	0.4827678258
4351	0.4827296514
4352	0.4826894167
4353	0.4826573843
4354	0.4826243024
4355	0.4825992286
4356	0.4825659912
4357	0.4825320929
4358	0.4825010325
4359	0.4824786021
4360	0.482447425
4361	0.4824228566
4362	0.4823926902
4363	0.4823589475
4364	0.4823211618
4365	0.4822847756
4366	0.4822534819
4367	0.4822217994
4368	0.4821875902
4369	0.4821594453
4370	0.4821197548
4371	0.4820698792
4372	0.4820326767
4373	0.4820047262
4374	0.4819834231
4375	0.481950108
4376	0.4819184644
4377	0.4818937405
4378	0.4818669173
4379	0.4818328247
4380	0.4818016476
4381	0.4817603244
4382	0.4817216057
4383	0.4816905064
4384	0.4816514378
4385	0.4816205718
4386	0.4815916105
4387	0.4815702297
4388	0.4815405299
4389	0.4815112965
4390	0.4814821798
4391	0.4814416729
4392	0.4814073859
4393	0.4813794743
4394	0.4813540117
4395	0.4813219794
4396	0.481289675
4397	0.4812607526
4398	0.4812321023
4399	0.4811979708
4400	0.4811658997
4401	0.4811412534
4402	0.48111513
4403	0.4810844583
4404	0.4810549528
4405	0.4810211712
4406	0.4809913158
4407	0.4809590503
4408	0.4809319939
4409	0.4809115849
4410	0.4808858114
4411	0.4808542456
4412	0.4808342254
4413	0.480807169
4414	0.4807725321
4415	0.4807437652
4416	0.4807117329
4417	0.4806796617
4418	0.4806491455
4419	0.4806214671
4420	0.4805961989
4421	0.4805488891
4422	0.4805091208
4423	0.4804805483
4424	0.4804636769
4425	0.4804323055
4426	0.4803962303
4427	0.4803739165
4428	0.480350281
4429	0.480321242
4430	0.4802871494
4431	0.4802555058
4432	0.4802120056
4433	0.4801813728
4434	0.4801486796
4435	0.4801162586
4436	0.4800893188
4437	0.480059619
4438	0.480025332
4439	0.4799985088
4440	0.4799764283
4441	0.4799464174
4442	0.4799122082
4443	0.4798796316
4444	0.4798511757
4445	0.4798222922
4446	0.4798004838
4447	0.4797616097
4448	0.4797232798
4449	0.4796915196
4450	0.479657116
4451	0.4796318089
4452	0.4796003597
4453	0.4795651786
4454	0.4795293755
4455	0.4794995201
4456	0.4794647666
4457	0.4794360775
4458	0.4794082047
4459	0.4793873293
4460	0.479354675
4461	0.4793356656
4462	0.4792999402
4463	0.4792695018
4464	0.4792324158
4465	0.4792027937
4466	0.4791773311
4467	0.4791418779
4468	0.4791056083
4469	0.4790712436
4470	0.4790498239
4471	0.4790245168
4472	0.4789969162
4473	0.4789691989
4474	0.4789398489
4475	0.4789047067
4476	0.47886972
4477	0.478840992
4478	0.4788109034
4479	0.478782292
4480	0.4787563629
4481	0.4787340492
4482	0.4787061764
4483	0.4786835128
4484	0.4786433558
4485	0.4786110125
4486	0.4785880767
4487	0.4785600484
4488	0.478533925
4489	0.4784994825
4490	0.4784735146
4491	0.4784476244
4492	0.4784200626
4493	0.4783914901
4494	0.478360624
4495	0.4783254429
4496	0.4783051117
4497	0.4782706304
4498	0.4782387536
4499	0.4782037279
4500	0.4781816085
4501	0.4781485655
4502	0.4781274957
4503	0.4781002449
4504	0.4780746657
4505	0.4780543346
4506	0.478021136
4507	0.4779903477
4508	0.4779615808
4509	0.4779329306
4510	0.4779059908
4511	0.4778735697
4512	0.4778498565
4513	0.4778260655
4514	0.4777922061
4515	0.4777596685
4516	0.4777349056
4517	0.4777145356
4518	0.4776858464
4519	0.4776469723
4520	0.477601023
4521	0.477570157
4522	0.4775405349
4523	0.4775053926
4524	0.4774794636
4525	0.4774497637
4526	0.4774272167
4527	0.4773981777
4528	0.4773746588
4529	0.4773490408
4530	0.4773163865
4531	0.4773010701
4532	0.4772756464
4533	0.4772387937
4534	0.4772102212
4535	0.4771791218
4536	0.477149111
4537	0.4771142798
4538	0.4770893614
4539	0.4770661147
4540	0.4770402634
4541	0.4770092418
4542	0.476976121
4543	0.4769539627
4544	0.4769228245
4545	0.4768923083
4546	0.4768587988
4547	0.4768224126
4548	0.476797883
4549	0.4767728092
4550	0.4767517394
4551	0.4767232058
4552	0.4767077727
4553	0.4766713088
4554	0.4766450298
4555	0.4766149412
4556	0.4765813928
4557	0.4765514209
4558	0.4765204382
4559	0.4764943536
4560	0.4764651591
4561	0.4764274901
4562	0.4763980623
4563	0.4763680126
4564	0.4763115285
4565	0.4762817509
4566	0.476252673
4567	0.4762169476
4568	0.4761924958
4569	0.4761562651
4570	0.4761258655
4571	0.4760964766
4572	0.4760650663
4573	0.4760386319
4574	0.4760069883
4575	0.4759837805
4576	0.4759498044
4577	0.4759173057
4578	0.4758876058
4579	0.4758670025
4580	0.4758470989
4581	0.475828867
4582	0.4757966014
4583	0.4757665517
4584	0.4757370462
4585	0.475716715
4586	0.4756872484
4587	0.4756522228
4588	0.4756342241
4589	0.4756007145
4590	0.4755821716
4591	0.4755453966
4592	0.4755203617
4593	0.475486891
4594	0.4754651215
4595	0.4754342943
4596	0.475403506
4597	0.4753755943
4598	0.4753431344
4599	0.4753103635
4600	0.4752958245
4601	0.4752630536
4602	0.4752366581
4603	0.4752125561
4604	0.4751883375
4605	0.4751593763
4606	0.4751308426
4607	0.4751020758
4608	0.4750725314
4609	0.4750432203
4610	0.4750181465
4611	0.4749908568
4612	0.4749690484
4613	0.4749449075
4614	0.4749108149
4615	0.4748748563
4616	0.4748471002
4617	0.4748177113
4618	0.474789683
4619	0.4747620824
4620	0.4747364255
4621	0.4747060259
4622	0.4746721276
4623	0.4746453044
4624	0.4746098901
4625	0.4745738926
4626	0.4745356016
4627	0.4745084285
4628	0.4744870089
4629	0.4744665611
4630	0.4744364336
4631	0.474401408
4632	0.474376062
4633	0.4743405699
4634	0.4743293353
4635	0.4742938821
4636	0.4742643766
4637	0.4742303228
4638	0.4741971632
4639	0.4741629151
4640	0.474136053
4641	0.474112884
4642	0.4740843115
4643	0.4740610648
