iter	Logloss
137	0.1685676122
138	0.1682202837
139	0.1678752622
140	0.1675374109
141	0.1672004902
142	0.1668815279
143	0.1665602061
144	0.1662509307
145	0.1659462301
146	0.1656656486
147	0.1653729551
148	0.1651031093
149	0.1648244023
150	0.1645573878
151	0.1642950136
152	0.1640411336
153	0.1637994049
154	0.1635633389
155	0.1633309564
156	0.1631043021
157	0.1628817114
158	0.1626683489
159	0.1624556942
160	0.162242607
161	0.1620439912
162	0.16185404
163	0.1616523175
164	0.1614546193
165	0.1612644453
166	0.1610811399
167	0.1609005872
168	0.1607247667
169	0.1605540845
170	0.1603878067
171	0.1602189073
172	0.1600598652
173	0.159901531
174	0.1597522808
175	0.1595904992
176	0.1594435822
177	0.1592975042
178	0.1591585308
179	0.1590225986
180	0.1588832582
181	0.1587428953
182	0.1586084967
183	0.1584758809
184	0.1583478398
185	0.1582222368
186	0.1581051279
187	0.1579913224
188	0.1578720244
189	0.1577654677
190	0.1576564204
191	0.1575431129
192	0.1574368446
193	0.1573403156
194	0.1572344012
195	0.1571315672
196	0.1570335439
197	0.1569441852
198	0.1568422294
199	0.1567493053
200	0.1566540347
201	0.1565674025
202	0.1564845454
203	0.1564003906
204	0.1563178088
205	0.156234375
206	0.1561558961
207	0.1560738517
208	0.1559954252
209	0.1559197908
210	0.1558462668
211	0.1557731491
212	0.1556970166
213	0.1556270318
214	0.1555572043
215	0.1554929216
216	0.155429268
217	0.1553621146
218	0.155298697
219	0.1552412961
220	0.1551803298
221	0.155120399
222	0.1550588952
223	0.155004719
224	0.1549527973
225	0.154898018
226	0.1548429111
227	0.1547885513
228	0.154736315
229	0.1546809066
230	0.1546310298
231	0.1545837484
232	0.1545357199
233	0.1544880846
234	0.1544397546
235	0.1543928796
236	0.1543519033
237	0.1543067455
238	0.1542635408
239	0.1542217256
240	0.1541784029
241	0.1541389603
242	0.1540968304
243	0.1540534553
244	0.1540145501
245	0.1539752648
246	0.1539390337
247	0.1538991716
248	0.1538661782
249	0.1538310875
250	0.1538000079
251	0.1537672504
252	0.1537305474
253	0.1536977768
254	0.1536637741
255	0.1536295748
256	0.1536006318
257	0.1535690148
258	0.1535379483
259	0.1535088612
260	0.1534847945
261	0.1534568608
262	0.1534314047
263	0.1534017932
264	0.1533740955
265	0.1533490195
266	0.1533196178
267	0.1532937946
268	0.153270108
269	0.1532469851
270	0.1532251599
271	0.1532036755
272	0.1531809721
273	0.1531586095
274	0.1531362862
275	0.1531139629
276	0.1530905647
277	0.1530672059
278	0.1530457084
279	0.1530280647
280	0.1530092937
281	0.1529883206
282	0.1529650273
283	0.1529459024
284	0.1529281538
285	0.1529082162
286	0.1528891831
287	0.1528704646
288	0.1528535156
289	0.1528341679
290	0.1528138108
291	0.1527983169
292	0.1527798474
293	0.1527645895
294	0.1527490562
295	0.1527330904
296	0.1527152239
297	0.1526989697
298	0.152680959
299	0.1526637086
300	0.1526465106
301	0.1526329436
302	0.1526218671
303	0.1526107645
304	0.1525947331
305	0.1525798029
306	0.1525653707
307	0.1525532325
308	0.152540452
309	0.1525283269
310	0.1525139865
311	0.1525006423
312	0.1524880453
313	0.1524724465
314	0.1524591941
315	0.1524461908
316	0.1524299628
317	0.1524197253
318	0.1524116375
319	0.1524006135
320	0.1523842675
321	0.1523732173
322	0.1523617083
323	0.1523514839
324	0.1523377202
325	0.1523251101
326	0.1523119232
327	0.1522996933
328	0.1522897572
329	0.1522798212
330	0.1522685612
331	0.1522587956
332	0.1522482304
333	0.152240064
334	0.1522286991
335	0.152217898
336	0.1522069395
337	0.1521975016
338	0.152188706
339	0.1521807493
340	0.1521726091
341	0.1521631711
342	0.1521520029
343	0.1521416081
344	0.1521299942
345	0.1521229944
346	0.1521135172
347	0.1521041055
348	0.152093632
349	0.1520842334
350	0.1520769977
351	0.1520673238
352	0.1520597211
353	0.1520526426
354	0.1520423789
355	0.1520313549
356	0.1520226117
357	0.1520137636
358	0.1520068949
359	0.1519999082
360	0.1519933279
361	0.1519860004
362	0.1519784239
363	0.15197166
364	0.1519608982
365	0.1519549208
366	0.1519470821
367	0.1519392172
368	0.1519339215
369	0.1519277606
370	0.151920787
371	0.1519141411
372	0.1519088979
373	0.1519024093
374	0.1518972053
375	0.1518922373
376	0.1518860764
377	0.1518788407
378	0.1518709365
379	0.1518645527
380	0.1518580642
381	0.1518509333
382	0.151844956
383	0.1518382577
384	0.1518313758
385	0.1518273909
386	0.1518217806
387	0.1518157377
388	0.1518069028
389	0.1518009254
390	0.1517941354
391	0.1517884202
392	0.1517839634
393	0.1517796246
394	0.1517740929
395	0.1517670669
396	0.1517603424
397	0.151752425
398	0.1517484139
399	0.1517421744
400	0.1517360397
401	0.1517309013
402	0.151724688
403	0.1517200739
404	0.1517164692
405	0.1517111079
406	0.1517067429
407	0.15170361
408	0.1516995989
409	0.1516956664
410	0.1516886404
411	0.1516830825
412	0.1516768037
413	0.1516714949
414	0.1516671167
415	0.1516612573
416	0.1516547294
417	0.1516492371
418	0.1516442822
419	0.1516409396
420	0.1516371906
421	0.1516318294
422	0.151626206
423	0.1516215919
424	0.1516163355
425	0.1516104368
426	0.1516062684
427	0.1516004483
428	0.1515958735
429	0.1515913512
430	0.1515852952
431	0.1515776793
432	0.1515731177
433	0.1515671141
434	0.1515614907
435	0.1515555789
436	0.1515515153
437	0.1515456166
438	0.1515403078
439	0.1515347237
440	0.1515307257
441	0.1515259281
442	0.1515205144
443	0.1515150482
444	0.1515087563
445	0.1515040111
446	0.1515001311
447	0.1514953073
448	0.1514904834
449	0.1514866558
450	0.1514824481
451	0.1514806785
452	0.1514755925
453	0.151471057
454	0.1514685796
455	0.1514661939
456	0.1514618813
457	0.1514568871
458	0.1514516831
459	0.1514464005
460	0.1514408426
461	0.1514356648
462	0.1514307493
463	0.1514262007
464	0.1514227008
465	0.1514170381
466	0.1514127779
467	0.1514096319
468	0.1514053717
469	0.1514030909
470	0.151401531
471	0.1513975986
472	0.1513927879
473	0.1513910969
474	0.1513876625
475	0.1513840578
476	0.1513816328
477	0.1513782771
478	0.1513740955
479	0.1513716574
480	0.1513677249
481	0.1513627045
482	0.1513581297
483	0.1513527422
484	0.1513475907
485	0.1513463585
486	0.1513430946
487	0.1513372876
488	0.1513322541
489	0.1513280857
490	0.1513250052
491	0.1513234454
492	0.1513186871
493	0.1513136928
494	0.1513058148
495	0.1513036388
496	0.151300755
497	0.1512965604
498	0.1512932178
499	0.1512900194
500	0.1512870963
501	0.1512835308
502	0.1512804897
503	0.1512770816
504	0.1512742633
505	0.1512710649
506	0.1512663853
507	0.1512635539
508	0.1512607487
509	0.151256541
510	0.1512542733
511	0.1512492528
512	0.1512446387
513	0.1512413617
514	0.1512372719
515	0.1512344536
516	0.1512317665
517	0.1512292497
518	0.1512247667
519	0.1512211619
520	0.1512178717
521	0.1512149355
522	0.1512106491
523	0.1512068346
524	0.1512033609
525	0.151200097
526	0.151197069
527	0.1511937395
528	0.151192101
529	0.1511886011
530	0.1511835675
531	0.1511773149
532	0.1511729237
533	0.1511687159
534	0.1511665531
535	0.1511647441
536	0.1511582424
537	0.1511551096
538	0.1511510591
539	0.151148739
540	0.1511456979
541	0.1511421587
542	0.1511398516
543	0.1511377805
544	0.1511337563
545	0.151129116
546	0.1511253277
547	0.151120281
548	0.1511174366
549	0.1511129667
550	0.1511093226
551	0.1511071728
552	0.1511017853
553	0.1510996356
554	0.1510973941
555	0.1510939859
556	0.151091325
557	0.1510882839
558	0.1510861341
559	0.1510822148
560	0.1510799864
561	0.1510754378
562	0.1510722394
563	0.1510692901
564	0.1510666946
565	0.1510641254
566	0.1510616086
567	0.1510587248
568	0.1510554347
569	0.1510527737
570	0.1510510827
571	0.1510491427
572	0.1510454855
573	0.1510436242
574	0.1510405175
575	0.1510345795
576	0.1510311451
577	0.1510284973
578	0.1510256004
579	0.1510225724
580	0.1510195706
581	0.1510177485
582	0.15101417
583	0.1510123348
584	0.1510092675
585	0.1510058725
586	0.1510021366
587	0.1509993839
588	0.1509963035
589	0.1509929347
590	0.1509889236
591	0.150984742
592	0.1509812946
593	0.150978804
594	0.150976261
595	0.1509728791
596	0.150970087
597	0.1509659579
598	0.1509643981
599	0.1509604263
600	0.1509579619
601	0.1509540819
602	0.1509494809
603	0.1509469772
604	0.1509435036
605	0.1509411048
606	0.1509382734
607	0.1509360057
608	0.1509331743
609	0.1509297399
610	0.1509266071
611	0.1509234218
612	0.1509193058
613	0.1509173527
614	0.1509145082
615	0.1509089634
616	0.1509060403
617	0.1509022651
618	0.1508981491
619	0.1508941773
620	0.1508903366
621	0.1508844772
622	0.1508835728
623	0.1508809642
624	0.1508785917
625	0.1508761666
626	0.1508705956
627	0.1508689047
628	0.1508663224
629	0.1508635827
630	0.1508604761
631	0.1508559406
632	0.1508534632
633	0.1508504221
634	0.1508471844
635	0.1508446283
636	0.1508423605
637	0.1508400666
638	0.1508379955
639	0.1508359768
640	0.1508336436
641	0.1508314807
642	0.1508281774
643	0.1508249004
644	0.1508218199
645	0.1508186346
646	0.1508152003
647	0.1508115955
648	0.15080959
649	0.1508069552
650	0.1508032325
651	0.1508014367
652	0.1507971503
653	0.1507934406
654	0.1507915006
655	0.1507890363
656	0.1507864933
657	0.15078513
658	0.150783308
659	0.1507798081
660	0.1507775404
661	0.1507763213
662	0.1507741191
663	0.1507719956
664	0.1507686661
665	0.1507665557
666	0.1507636588
667	0.150759687
668	0.1507575897
669	0.1507559118
670	0.150753631
671	0.1507511273
672	0.1507472997
673	0.1507450713
674	0.1507424234
675	0.1507407849
676	0.1507393954
677	0.150736197
678	0.1507342046
679	0.1507310193
680	0.1507286205
681	0.1507265101
682	0.150725173
683	0.1507235738
684	0.150720808
685	0.1507177669
686	0.1507143719
687	0.150711606
688	0.1507104001
689	0.1507087353
690	0.15070749
691	0.1507062054
692	0.1507017486
693	0.1506985896
694	0.1506959941
695	0.1506911703
696	0.1506871723
697	0.1506836331
698	0.1506801463
699	0.150676725
700	0.1506755191
701	0.1506739723
702	0.150671508
703	0.1506690961
704	0.1506659894
705	0.1506622798
706	0.1506596581
707	0.1506552013
708	0.1506539036
709	0.1506521471
710	0.1506498794
711	0.1506457765
712	0.1506441642
713	0.1506398254
714	0.1506358929
715	0.1506336121
716	0.1506314886
717	0.1506295748
718	0.1506275823
719	0.1506250393
720	0.1506215132
721	0.1506186163
722	0.1506162306
723	0.1506123112
724	0.1506107907
725	0.1506071597
726	0.1506029651
727	0.1506005401
728	0.1505984559
729	0.150595808
730	0.1505941695
731	0.1505913512
732	0.1505885329
733	0.1505849151
734	0.1505834207
735	0.1505805631
736	0.1505794227
737	0.1505771157
738	0.1505743236
739	0.1505715053
740	0.1505683856
741	0.1505648726
742	0.1505624345
743	0.1505596031
744	0.1505574271
745	0.1505535602
746	0.1505507812
747	0.150549536
748	0.1505474518
749	0.1505447646
750	0.1505440829
751	0.1505428115
752	0.1505406748
753	0.1505379352
754	0.1505356806
755	0.1505335439
756	0.1505311451
757	0.1505285628
758	0.1505260723
759	0.1505236079
760	0.1505221791
761	0.1505212484
762	0.1505184433
763	0.1505154677
764	0.1505137767
765	0.1505112206
766	0.1505068032
767	0.1505038145
768	0.1505023595
769	0.1505004064
770	0.1504989776
771	0.1504948485
772	0.1504918467
773	0.1504888973
774	0.1504862233
775	0.1504851353
776	0.1504815961
777	0.1504796954
778	0.1504766018
779	0.1504745438
780	0.1504721188
781	0.1504683174
782	0.150467177
783	0.1504629299
784	0.1504595087
785	0.1504577653
786	0.1504563234
787	0.1504536493
788	0.1504506869
789	0.1504490746
790	0.1504457451
791	0.1504444342
792	0.1504414062
793	0.1504396891
794	0.150436163
795	0.1504333709
796	0.1504301201
797	0.1504278523
798	0.1504252045
799	0.1504237102
800	0.1504215735
801	0.1504183227
802	0.1504160549
803	0.1504144951
804	0.1504119128
805	0.150410615
806	0.1504079934
807	0.1504040478
808	0.1504010329
809	0.1503980311
810	0.1503952653
811	0.1503908609
812	0.1503883704
813	0.1503856308
814	0.150381541
815	0.1503793781
816	0.1503769662
817	0.1503735057
818	0.1503712642
819	0.1503691799
820	0.1503675152
821	0.1503651426
822	0.1503624554
823	0.1503600173
824	0.1503584836
825	0.1503568975
826	0.1503543808
827	0.1503515232
828	0.1503494783
829	0.1503471057
830	0.1503454934
831	0.1503431077
832	0.1503392014
833	0.150336357
834	0.1503348233
835	0.1503310088
836	0.1503290426
837	0.1503268142
838	0.1503253067
839	0.1503229079
840	0.1503210335
841	0.1503199193
842	0.1503166684
843	0.150313955
844	0.1503109794
845	0.1503084102
846	0.1503071256
847	0.1503055133
848	0.1503036651
849	0.1503018561
850	0.150297963
851	0.1502957608
852	0.1502932833
853	0.150289731
854	0.1502874371
855	0.1502856806
856	0.1502841076
857	0.150282102
858	0.1502803062
859	0.1502787988
860	0.1502767014
861	0.1502737652
862	0.1502733457
863	0.1502701604
864	0.1502687316
865	0.1502661624
866	0.1502641962
867	0.1502630558
868	0.1502607356
869	0.1502593462
870	0.1502575372
871	0.1502545486
872	0.1502503539
873	0.150248663
874	0.1502461331
875	0.1502439964
876	0.1502426987
877	0.1502399984
878	0.1502385303
879	0.1502369049
880	0.1502343357
881	0.1502328676
882	0.1502310324
883	0.1502294463
884	0.1502269951
885	0.1502241113
886	0.1502213192
887	0.1502193923
888	0.150217898
889	0.1502150404
890	0.1502134018
891	0.1502113307
892	0.150209063
893	0.1502072934
894	0.1502052354
895	0.1502029808
896	0.1502007262
897	0.1501968855
898	0.1501948406
899	0.1501918519
900	0.1501898333
901	0.1501879326
902	0.1501848784
903	0.1501838952
904	0.150182899
905	0.1501804478
906	0.1501782325
907	0.15017624
908	0.1501742869
909	0.1501726615
910	0.1501705642
911	0.1501693189
912	0.150167641
913	0.150165098
914	0.1501616244
915	0.150160366
916	0.1501589372
917	0.1501568005
918	0.1501551358
919	0.150153104
920	0.1501503775
921	0.1501490143
922	0.1501472053
923	0.1501451867
924	0.1501424077
925	0.1501403497
926	0.1501389471
927	0.1501371382
928	0.1501353293
929	0.150132747
930	0.1501311871
931	0.1501290635
932	0.150127176
933	0.1501251049
934	0.1501235057
935	0.1501206612
936	0.1501189571
937	0.1501160078
938	0.1501135434
939	0.1501123243
940	0.1501107251
941	0.150108405
942	0.1501063732
943	0.150104407
944	0.1501024145
945	0.1501009857
946	0.1500986263
947	0.1500970926
948	0.150095205
949	0.1500935141
950	0.1500905123
951	0.1500888606
952	0.1500873139
953	0.1500836042
954	0.1500818084
955	0.1500802485
956	0.1500782823
957	0.1500768928
958	0.1500748873
959	0.1500738124
960	0.1500711252
961	0.1500686871
962	0.150066013
963	0.1500608615
964	0.1500581481
965	0.1500560245
966	0.1500530096
967	0.1500486315
968	0.150044699
969	0.1500426804
970	0.150040098
971	0.1500383678
972	0.1500353267
973	0.1500333473
974	0.1500316564
975	0.1500301751
976	0.1500286677
977	0.1500266097
978	0.150023254
979	0.150021563
980	0.1500192953
981	0.1500174208
982	0.1500150482
983	0.1500127019
984	0.1500109323
985	0.1500080222
986	0.1500062788
987	0.1500035523
988	0.1500011928
989	0.1499997903
990	0.1499968147
991	0.1499949402
992	0.149993092
993	0.1499908374
994	0.14998874
995	0.1499861446
996	0.1499841522
997	0.1499804425
998	0.1499790662
999	0.1499760775
1000	0.1499732461
1001	0.1499716469
1002	0.1499700346
1003	0.1499680815
1004	0.1499661152
1005	0.1499645947
1006	0.1499634281
1007	0.1499619599
1008	0.1499583814
1009	0.1499554976
1010	0.1499516307
1011	0.1499495333
1012	0.1499478948
1013	0.1499466626
1014	0.1499451552
1015	0.1499420879
1016	0.1499400037
1017	0.1499362285
1018	0.1499341836
1019	0.1499327024
1020	0.1499306968
1021	0.1499280752
1022	0.1499256108
1023	0.1499231989
1024	0.1499207739
1025	0.1499187552
1026	0.1499156355
1027	0.1499141018
1028	0.1499120045
1029	0.1499096188
1030	0.149908557
1031	0.1499065253
1032	0.149903825
1033	0.1499013868
1034	0.1499000629
1035	0.149898739
1036	0.1498960387
1037	0.1498933515
1038	0.149891346
1039	0.1498885539
1040	0.1498878592
1041	0.1498856046
1042	0.1498834155
1043	0.1498814624
1044	0.1498793388
1045	0.1498770056
1046	0.1498752097
1047	0.149873663
1048	0.1498722342
1049	0.1498700189
1050	0.1498682755
1051	0.149866283
1052	0.1498644348
1053	0.1498634517
1054	0.149861918
1055	0.1498606203
1056	0.1498587458
1057	0.1498562552
1058	0.1498542366
1059	0.1498531748
1060	0.1498510251
1061	0.1498489015
1062	0.1498475645
1063	0.1498468566
1064	0.149843383
1065	0.1498409711
1066	0.1498385985
1067	0.1498367895
1068	0.1498345218
1069	0.1498328177
1070	0.1498310481
1071	0.1498282168
1072	0.1498268273
1073	0.1498249266
1074	0.149821702
1075	0.149818556
1076	0.1498169961
1077	0.1498154625
1078	0.1498134962
1079	0.1498116742
1080	0.1498098521
1081	0.1498082398
1082	0.1498057755
1083	0.1498039797
1084	0.149801725
1085	0.1498001783
1086	0.1497994311
1087	0.1497985004
1088	0.1497959312
1089	0.1497921691
1090	0.1497897572
1091	0.1497876206
1092	0.1497850514
1093	0.149782456
1094	0.1497807126
1095	0.1497795328
1096	0.1497765048
1097	0.1497756266
1098	0.1497737783
1099	0.1497718776
1100	0.1497694526
1101	0.1497679058
1102	0.149766713
1103	0.1497651007
1104	0.1497628198
1105	0.1497611027
1106	0.1497587301
1107	0.1497573537
1108	0.1497551646
1109	0.1497534475
1110	0.149750721
1111	0.1497489251
1112	0.149748309
1113	0.1497457792
1114	0.1497437081
1115	0.1497423055
1116	0.1497383075
1117	0.1497361184
1118	0.1497337196
1119	0.1497316878
1120	0.1497298264
1121	0.1497274932
1122	0.1497251075
1123	0.1497230364
1124	0.1497215945
1125	0.1497198904
1126	0.1497178717
1127	0.149716089
1128	0.1497138344
1129	0.1497124318
1130	0.1497095349
1131	0.1497061923
1132	0.1497046456
1133	0.1497033478
1134	0.1497012505
1135	0.149697554
1136	0.1496959548
1137	0.1496944211
1138	0.1496932938
1139	0.1496917077
1140	0.1496891779
1141	0.1496865824
1142	0.149684957
1143	0.1496812867
1144	0.1496794778
1145	0.1496781538
1146	0.1496754273
1147	0.1496729761
1148	0.1496714293
1149	0.1496697253
1150	0.1496674837
1151	0.1496654126
1152	0.149664128
1153	0.1496623978
1154	0.1496612836
1155	0.149657823
1156	0.1496574035
1157	0.1496545853
1158	0.1496523437
1159	0.1496499974
1160	0.1496484244
1161	0.1496459469
1162	0.1496435743
1163	0.1496416868
1164	0.1496398385
1165	0.1496380165
1166	0.1496362075
1167	0.1496353424
1168	0.1496322095
1169	0.1496301909
1170	0.1496281984
1171	0.1496260355
1172	0.1496234139
1173	0.149620399
1174	0.1496187474
1175	0.1496160078
1176	0.1496135172
1177	0.1496119966
1178	0.1496102795
1179	0.1496089949
1180	0.1496066092
1181	0.1496046691
1182	0.1496027816
1183	0.1496009595
